query_id,domain,question_type,run,method,faithfulness,answer_relevancy,context_recall,context_precision
SEM_QA_0086,Semiconductors,multi,2,w/o Association,0.5522,0.7526,0.8199,0.7158
SEM_QA_0087,Semiconductors,multi,2,w/o Association,0.7656,0.854,0.7564,0.8893
SEM_QA_0088,Semiconductors,single,2,w/o Association,0.7661,0.9309,0.9688,0.8624
SEM_QA_0089,Semiconductors,single,2,w/o Association,0.8797,0.9332,0.8627,0.9211
SEM_QA_0090,Semiconductors,single,2,w/o Association,0.8302,0.9646,0.9274,0.9088
SEM_QA_0091,Semiconductors,single,2,w/o Association,0.56,0.5642,0.6988,0.6775
SEM_QA_0092,Semiconductors,single,2,w/o Association,0.6276,0.8236,0.8564,0.7617
SEM_QA_0093,Semiconductors,single,2,w/o Association,0.9477,0.9467,0.9741,0.9386
SEM_QA_0094,Semiconductors,single,2,w/o Association,0.9597,0.9736,0.9746,0.919
SEM_QA_0095,Semiconductors,multi,2,w/o Association,0.5279,0.6966,0.55,0.7944
SEM_QA_0096,Semiconductors,multi,2,w/o Association,0.995,0.934,0.9449,0.9693
SEM_QA_0097,Semiconductors,single,2,w/o Association,0.9561,0.9643,0.9571,0.9436
SEM_QA_0098,Semiconductors,single,2,w/o Association,0.9508,0.9717,0.9787,0.9709
SEM_QA_0099,Semiconductors,single,2,w/o Association,0.9347,0.995,0.9709,0.9624
SEM_QA_0100,Semiconductors,multi,2,w/o Association,0.9386,0.9721,0.8681,0.9198
SEM_QA_0101,Semiconductors,single,2,w/o Association,0.7809,0.9362,0.995,0.941
SEM_QA_0102,Semiconductors,single,2,w/o Association,0.9756,0.8738,0.9435,0.9756
SEM_QA_0103,Semiconductors,multi,2,w/o Association,0.9347,0.9451,0.9893,0.9097
SEM_QA_0104,Semiconductors,single,2,w/o Association,0.6975,0.6945,0.8075,0.7633
SEM_QA_0105,Semiconductors,multi,2,w/o Association,0.6386,0.838,0.7397,0.8325
SEM_QA_0106,Semiconductors,multi,2,w/o Association,0.9946,0.995,0.995,0.9756
SEM_QA_0107,Semiconductors,single,2,w/o Association,0.9395,0.9463,0.9811,0.9685
SEM_QA_0108,Semiconductors,multi,2,w/o Association,0.5641,0.8143,0.7747,0.6531
SEM_QA_0109,Semiconductors,single,2,w/o Association,0.8896,0.995,0.9811,0.9679
SEM_QA_0110,Semiconductors,multi,2,w/o Association,0.4088,0.7586,0.7685,0.6179
SEM_QA_0111,Semiconductors,single,2,w/o Association,0.9391,0.9301,0.9528,0.9756
SEM_QA_0112,Semiconductors,single,2,w/o Association,0.7827,0.9355,0.9021,0.9325
SEM_QA_0113,Semiconductors,single,2,w/o Association,0.798,0.79,0.8604,0.8163
SEM_QA_0114,Semiconductors,single,2,w/o Association,0.875,0.995,0.896,0.9756
SEM_QA_0115,Semiconductors,multi,2,w/o Association,0.7432,0.7583,0.693,0.6675
SEM_QA_0116,Semiconductors,single,2,w/o Association,0.9754,0.9675,0.9901,0.9418
SEM_QA_0117,Semiconductors,multi,2,w/o Association,0.9859,0.9925,0.9715,0.9756
SEM_QA_0118,Semiconductors,single,2,w/o Association,0.9368,0.9331,0.903,0.9503
SEM_QA_0119,Semiconductors,single,2,w/o Association,0.9491,0.9359,0.9774,0.9705
SEM_QA_0120,Semiconductors,single,2,w/o Association,0.6889,0.8893,0.6968,0.7455
SEM_QA_0121,Semiconductors,single,2,w/o Association,0.4629,0.5656,0.6138,0.6373
SEM_QA_0122,Semiconductors,single,2,w/o Association,0.9264,0.9788,0.9824,0.9635
SEM_QA_0123,Semiconductors,single,2,w/o Association,0.8844,0.9738,0.9612,0.959
SEM_QA_0124,Semiconductors,single,2,w/o Association,0.9676,0.9662,0.8157,0.939
SEM_QA_0125,Semiconductors,single,2,w/o Association,0.9771,0.9791,0.9896,0.9756
SEM_QA_0126,Semiconductors,multi,2,w/o Association,0.7437,0.9397,0.9447,0.9756
BAT_QA_0001,Batteries,single,2,w/o Association,0.7839,0.749,0.8093,0.8619
BAT_QA_0002,Batteries,single,2,w/o Association,0.9694,0.9788,0.8922,0.9636
BAT_QA_0003,Batteries,multi,2,w/o Association,0.8161,0.9906,0.9842,0.9521
BAT_QA_0004,Batteries,single,2,w/o Association,0.7174,0.9474,0.9634,0.9197
BAT_QA_0005,Batteries,single,2,w/o Association,0.8966,0.9491,0.9528,0.9361
BAT_QA_0006,Batteries,single,2,w/o Association,0.995,0.9866,0.978,0.9756
BAT_QA_0007,Batteries,multi,2,w/o Association,0.9805,0.8949,0.9051,0.9601
BAT_QA_0008,Batteries,single,2,w/o Association,0.9657,0.9765,0.9871,0.9258
BAT_QA_0009,Batteries,single,2,w/o Association,0.8387,0.9854,0.8592,0.9706
BAT_QA_0010,Batteries,single,2,w/o Association,0.9649,0.9735,0.995,0.9756
BAT_QA_0011,Batteries,single,2,w/o Association,0.9058,0.878,0.9037,0.9587
BAT_QA_0012,Batteries,single,2,w/o Association,0.7216,0.8509,0.9457,0.8288
BAT_QA_0013,Batteries,single,2,w/o Association,0.9217,0.9875,0.9815,0.8907
BAT_QA_0014,Batteries,multi,2,w/o Association,0.9924,0.9082,0.9507,0.943
BAT_QA_0015,Batteries,multi,2,w/o Association,0.9473,0.9716,0.9435,0.9139
BAT_QA_0016,Batteries,single,2,w/o Association,0.5679,0.6223,0.5244,0.5621
BAT_QA_0017,Batteries,multi,2,w/o Association,0.5617,0.8711,0.8637,0.8452
BAT_QA_0018,Batteries,single,2,w/o Association,0.4448,0.655,0.5007,0.5859
BAT_QA_0019,Batteries,single,2,w/o Association,0.9016,0.8744,0.9725,0.9692
BAT_QA_0020,Batteries,single,2,w/o Association,0.3168,0.3536,0.2323,0.3847
BAT_QA_0021,Batteries,single,2,w/o Association,0.5886,0.5938,0.64,0.7751
BAT_QA_0022,Batteries,multi,2,w/o Association,0.4858,0.6784,0.6972,0.7568
BAT_QA_0023,Batteries,single,2,w/o Association,0.9423,0.935,0.9425,0.9466
BAT_QA_0024,Batteries,single,2,w/o Association,0.7347,0.9616,0.9392,0.8773
BAT_QA_0025,Batteries,single,2,w/o Association,0.968,0.995,0.9122,0.9393
BAT_QA_0026,Batteries,multi,2,w/o Association,0.6484,0.7578,0.7904,0.7576
BAT_QA_0027,Batteries,single,2,w/o Association,0.9336,0.9928,0.995,0.9755
BAT_QA_0028,Batteries,single,2,w/o Association,0.9083,0.9278,0.8981,0.8557
BAT_QA_0029,Batteries,single,2,w/o Association,0.9114,0.9926,0.9748,0.9165
BAT_QA_0030,Batteries,single,2,w/o Association,0.9762,0.995,0.9211,0.9465
BAT_QA_0031,Batteries,multi,2,w/o Association,0.9291,0.9607,0.967,0.9425
BAT_QA_0032,Batteries,multi,2,w/o Association,0.9779,0.9384,0.8652,0.9722
BAT_QA_0033,Batteries,single,2,w/o Association,0.96,0.9676,0.9522,0.9521
BAT_QA_0034,Batteries,single,2,w/o Association,0.8173,0.918,0.741,0.7985
BAT_QA_0035,Batteries,multi,2,w/o Association,0.9245,0.9682,0.9491,0.942
BAT_QA_0036,Batteries,single,2,w/o Association,0.995,0.9697,0.9746,0.9648
BAT_QA_0037,Batteries,multi,2,w/o Association,0.6768,0.7461,0.7084,0.74
BAT_QA_0038,Batteries,single,2,w/o Association,0.9083,0.8846,0.8441,0.9498
BAT_QA_0039,Batteries,multi,2,w/o Association,0.6435,0.7204,0.7194,0.7859
BAT_QA_0040,Batteries,single,2,w/o Association,0.9368,0.9595,0.9829,0.9448
BAT_QA_0041,Batteries,single,2,w/o Association,0.747,0.6979,0.7615,0.8462
BAT_QA_0042,Batteries,multi,2,w/o Association,0.7618,0.9107,0.8496,0.897
BAT_QA_0043,Batteries,single,2,w/o Association,0.8259,0.9814,0.9715,0.9356
BAT_QA_0044,Batteries,single,2,w/o Association,0.8004,0.9777,0.8076,0.8643
BAT_QA_0045,Batteries,multi,2,w/o Association,0.9499,0.9538,0.9559,0.9548
BAT_QA_0046,Batteries,multi,2,w/o Association,0.6647,0.7178,0.7683,0.6018
BAT_QA_0047,Batteries,single,2,w/o Association,0.8463,0.9157,0.9181,0.8843
BAT_QA_0048,Batteries,single,2,w/o Association,0.9081,0.9024,0.8883,0.9379
BAT_QA_0049,Batteries,single,2,w/o Association,0.6995,0.754,0.8669,0.8641
BAT_QA_0050,Batteries,single,2,w/o Association,0.7583,0.761,0.8494,0.839
BAT_QA_0051,Batteries,single,2,w/o Association,0.6876,0.6305,0.6973,0.6853
BAT_QA_0052,Batteries,single,2,w/o Association,0.7625,0.7261,0.7478,0.7226
BAT_QA_0053,Batteries,single,2,w/o Association,0.6287,0.8523,0.7933,0.8693
BAT_QA_0054,Batteries,single,2,w/o Association,0.995,0.995,0.9874,0.9756
BAT_QA_0055,Batteries,single,2,w/o Association,0.7023,0.6963,0.717,0.815
BAT_QA_0056,Batteries,single,2,w/o Association,0.9005,0.9887,0.8878,0.9158
BAT_QA_0057,Batteries,multi,2,w/o Association,0.9181,0.9523,0.8864,0.9529
BAT_QA_0058,Batteries,single,2,w/o Association,0.9338,0.995,0.7765,0.8697
BAT_QA_0059,Batteries,single,2,w/o Association,0.9515,0.9491,0.9659,0.93
BAT_QA_0060,Batteries,multi,2,w/o Association,0.6591,0.7269,0.7017,0.7779
BAT_QA_0061,Batteries,single,2,w/o Association,0.6679,0.6556,0.7567,0.7678
BAT_QA_0062,Batteries,multi,2,w/o Association,0.5671,0.6629,0.6787,0.6649
BAT_QA_0063,Batteries,single,2,w/o Association,0.8984,0.8581,0.873,0.868
BAT_QA_0064,Batteries,single,2,w/o Association,0.9793,0.995,0.995,0.9756
BAT_QA_0065,Batteries,single,2,w/o Association,0.9827,0.995,0.995,0.9611
BAT_QA_0066,Batteries,single,2,w/o Association,0.7712,0.7268,0.7968,0.7316
BAT_QA_0067,Batteries,single,2,w/o Association,0.7604,0.8288,0.8335,0.8632
BAT_QA_0068,Batteries,multi,2,w/o Association,0.894,0.844,0.995,0.9334
BAT_QA_0069,Batteries,single,2,w/o Association,0.592,0.5828,0.6032,0.7348
BAT_QA_0070,Batteries,multi,2,w/o Association,0.9411,0.9055,0.9864,0.9083
BAT_QA_0071,Batteries,single,2,w/o Association,0.8762,0.8781,0.8896,0.9298
BAT_QA_0072,Batteries,multi,2,w/o Association,0.9354,0.9441,0.9473,0.9517
BAT_QA_0073,Batteries,single,2,w/o Association,0.9354,0.995,0.9877,0.9756
BAT_QA_0074,Batteries,multi,2,w/o Association,0.5951,0.5788,0.5821,0.7628
BAT_QA_0075,Batteries,single,2,w/o Association,0.8328,0.995,0.9664,0.9725
BAT_QA_0076,Batteries,multi,2,w/o Association,0.6876,0.7595,0.808,0.7442
BAT_QA_0077,Batteries,single,2,w/o Association,0.9367,0.9505,0.9856,0.9756
BAT_QA_0078,Batteries,single,2,w/o Association,0.7605,0.857,0.9374,0.9387
BAT_QA_0079,Batteries,multi,2,w/o Association,0.7872,0.7534,0.7522,0.712
BAT_QA_0080,Batteries,single,2,w/o Association,0.9837,0.9414,0.9041,0.9537
BAT_QA_0081,Batteries,single,2,w/o Association,0.9353,0.8753,0.8683,0.9656
BAT_QA_0082,Batteries,multi,2,w/o Association,0.8732,0.8967,0.9925,0.9726
BAT_QA_0083,Batteries,single,2,w/o Association,0.4486,0.7261,0.7521,0.7653
BAT_QA_0084,Batteries,single,2,w/o Association,0.8113,0.8823,0.9588,0.9436
BAT_QA_0085,Batteries,multi,2,w/o Association,0.6769,0.6242,0.5654,0.7631
BAT_QA_0086,Batteries,multi,2,w/o Association,0.8206,0.959,0.9026,0.9448
BAT_QA_0087,Batteries,single,2,w/o Association,0.9765,0.995,0.9837,0.9716
BAT_QA_0088,Batteries,single,2,w/o Association,0.7693,0.7804,0.7823,0.7574
BAT_QA_0089,Batteries,single,2,w/o Association,0.968,0.9756,0.9623,0.946
BAT_QA_0090,Batteries,single,2,w/o Association,0.874,0.8334,0.8758,0.8697
BAT_QA_0091,Batteries,single,2,w/o Association,0.9613,0.995,0.9506,0.9735
BAT_QA_0092,Batteries,single,2,w/o Association,0.6263,0.7956,0.709,0.8195
BAT_QA_0093,Batteries,single,2,w/o Association,0.7737,0.8275,0.775,0.871
BAT_QA_0094,Batteries,single,2,w/o Association,0.61,0.6482,0.6472,0.7711
BAT_QA_0095,Batteries,single,2,w/o Association,0.9596,0.9873,0.7645,0.9275
BAT_QA_0096,Batteries,single,2,w/o Association,0.9625,0.9706,0.9553,0.9756
BAT_QA_0097,Batteries,multi,2,w/o Association,0.6581,0.6683,0.6499,0.7046
BAT_QA_0098,Batteries,multi,2,w/o Association,0.757,0.6938,0.601,0.7624
BAT_QA_0099,Batteries,single,2,w/o Association,0.7033,0.7881,0.8692,0.8641
BAT_QA_0100,Batteries,multi,2,w/o Association,0.9361,0.86,0.8875,0.8982
BAT_QA_0101,Batteries,single,2,w/o Association,0.8391,0.8861,0.995,0.9188
BAT_QA_0102,Batteries,multi,2,w/o Association,0.8686,0.8362,0.8676,0.8829
BAT_QA_0103,Batteries,single,2,w/o Association,0.91,0.8743,0.9017,0.9487
BAT_QA_0104,Batteries,multi,2,w/o Association,0.6673,0.885,0.7112,0.8607
BAT_QA_0105,Batteries,single,2,w/o Association,0.822,0.7691,0.8122,0.8589
BAT_QA_0106,Batteries,multi,2,w/o Association,0.8803,0.8384,0.9199,0.9037
BAT_QA_0107,Batteries,multi,2,w/o Association,0.7379,0.7643,0.8288,0.8571
BAT_QA_0108,Batteries,single,2,w/o Association,0.8849,0.8605,0.835,0.8175
BAT_QA_0109,Batteries,single,2,w/o Association,0.7304,0.7794,0.7508,0.8278
BAT_QA_0110,Batteries,single,2,w/o Association,0.9027,0.8587,0.8822,0.8564
BAT_QA_0111,Batteries,multi,2,w/o Association,0.9431,0.995,0.9854,0.9528
BAT_QA_0112,Batteries,single,2,w/o Association,0.9428,0.9454,0.9712,0.9495
BAT_QA_0113,Batteries,multi,2,w/o Association,0.851,0.84,0.9281,0.9673
BAT_QA_0114,Batteries,multi,2,w/o Association,0.792,0.7352,0.6954,0.7671
BAT_QA_0115,Batteries,multi,2,w/o Association,0.9362,0.9809,0.9709,0.9273
BAT_QA_0116,Batteries,single,2,w/o Association,0.9765,0.9433,0.9798,0.9442
BAT_QA_0117,Batteries,multi,2,w/o Association,0.5214,0.7294,0.6826,0.797
BAT_QA_0118,Batteries,single,2,w/o Association,0.8796,0.8,0.804,0.8844
BAT_QA_0119,Batteries,single,2,w/o Association,0.5281,0.6606,0.6112,0.707
BAT_QA_0120,Batteries,single,2,w/o Association,0.88,0.9589,0.8801,0.8825
BAT_QA_0121,Batteries,single,2,w/o Association,0.8559,0.7724,0.8648,0.899
BAT_QA_0122,Batteries,single,2,w/o Association,0.8646,0.9266,0.9685,0.8753
BAT_QA_0123,Batteries,single,2,w/o Association,0.9521,0.9336,0.8844,0.9516
BAT_QA_0124,Batteries,single,2,w/o Association,0.7419,0.7654,0.6667,0.6962
SUP_QA_0001,Superalloys,single,3,w/o Association,0.7867,0.7797,0.814,0.8664
SUP_QA_0002,Superalloys,multi,3,w/o Association,0.9485,0.9857,0.9737,0.953
SUP_QA_0003,Superalloys,multi,3,w/o Association,0.6165,0.6612,0.6524,0.6562
SUP_QA_0004,Superalloys,multi,3,w/o Association,0.6122,0.7771,0.9631,0.8531
SUP_QA_0005,Superalloys,single,3,w/o Association,0.579,0.6021,0.7763,0.6952
SUP_QA_0006,Superalloys,single,3,w/o Association,0.8953,0.995,0.9061,0.939
SUP_QA_0007,Superalloys,single,3,w/o Association,0.9644,0.9755,0.9846,0.981
SUP_QA_0008,Superalloys,single,3,w/o Association,0.9562,0.9145,0.9695,0.995
SUP_QA_0009,Superalloys,single,3,w/o Association,0.9944,0.9177,0.9723,0.995
SUP_QA_0010,Superalloys,single,3,w/o Association,0.7974,0.8663,0.964,0.9199
SUP_QA_0011,Superalloys,single,3,w/o Association,0.9104,0.7745,0.9375,0.8808
SUP_QA_0012,Superalloys,single,3,w/o Association,0.789,0.7303,0.9211,0.8954
SUP_QA_0013,Superalloys,multi,3,w/o Association,0.7801,0.6952,0.8489,0.7826
SUP_QA_0014,Superalloys,single,3,w/o Association,0.8646,0.8619,0.9764,0.8518
SUP_QA_0015,Superalloys,single,3,w/o Association,0.9023,0.9068,0.9755,0.995
SUP_QA_0016,Superalloys,single,3,w/o Association,0.8042,0.8127,0.8187,0.8132
SUP_QA_0017,Superalloys,single,3,w/o Association,0.9587,0.9602,0.9204,0.9821
SUP_QA_0018,Superalloys,single,3,w/o Association,0.9435,0.9834,0.9495,0.9586
SUP_QA_0019,Superalloys,single,3,w/o Association,0.9678,0.995,0.9912,0.9825
SUP_QA_0020,Superalloys,single,3,w/o Association,0.9332,0.9562,0.9794,0.995
SUP_QA_0021,Superalloys,multi,3,w/o Association,0.9572,0.9565,0.969,0.9394
SUP_QA_0022,Superalloys,single,3,w/o Association,0.7927,0.7963,0.7987,0.8346
SUP_QA_0023,Superalloys,single,3,w/o Association,0.9591,0.9744,0.9324,0.988
SUP_QA_0024,Superalloys,single,3,w/o Association,0.7472,0.7712,0.902,0.932
SUP_QA_0025,Superalloys,single,3,w/o Association,0.8437,0.9153,0.9423,0.995
SUP_QA_0026,Superalloys,single,3,w/o Association,0.826,0.9652,0.9912,0.9907
SUP_QA_0027,Superalloys,multi,3,w/o Association,0.5517,0.6067,0.8028,0.694
SUP_QA_0028,Superalloys,multi,3,w/o Association,0.9409,0.9704,0.9912,0.9788
SUP_QA_0029,Superalloys,single,3,w/o Association,0.8962,0.786,0.9273,0.8667
SUP_QA_0030,Superalloys,multi,3,w/o Association,0.7286,0.735,0.7481,0.7659
SUP_QA_0031,Superalloys,single,3,w/o Association,0.9371,0.995,0.9599,0.9875
SUP_QA_0032,Superalloys,single,3,w/o Association,0.8082,0.6865,0.8921,0.9547
SUP_QA_0033,Superalloys,single,3,w/o Association,0.7497,0.6866,0.8936,0.8423
SUP_QA_0034,Superalloys,multi,3,w/o Association,0.9854,0.9262,0.9066,0.9806
SUP_QA_0035,Superalloys,single,3,w/o Association,0.9784,0.9417,0.9912,0.995
SUP_QA_0036,Superalloys,single,3,w/o Association,0.9944,0.995,0.9516,0.995
SUP_QA_0037,Superalloys,single,3,w/o Association,0.9869,0.9758,0.9723,0.9827
SUP_QA_0038,Superalloys,single,3,w/o Association,0.946,0.995,0.9784,0.9767
SUP_QA_0039,Superalloys,single,3,w/o Association,0.9479,0.7607,0.8458,0.84
SUP_QA_0040,Superalloys,multi,3,w/o Association,0.9346,0.9264,0.8675,0.995
SUP_QA_0041,Superalloys,single,3,w/o Association,0.9214,0.995,0.9912,0.9738
SUP_QA_0042,Superalloys,single,3,w/o Association,0.9555,0.848,0.9784,0.995
SUP_QA_0043,Superalloys,single,3,w/o Association,0.7242,0.7819,0.8823,0.9171
SUP_QA_0044,Superalloys,multi,3,w/o Association,0.953,0.894,0.8851,0.8801
SUP_QA_0045,Superalloys,single,3,w/o Association,0.7655,0.6432,0.8077,0.8229
SUP_QA_0046,Superalloys,single,3,w/o Association,0.5645,0.5437,0.6464,0.7075
SUP_QA_0047,Superalloys,multi,3,w/o Association,0.9025,0.6938,0.8987,0.8964
SUP_QA_0048,Superalloys,single,3,w/o Association,0.8695,0.8923,0.9767,0.9427
SUP_QA_0049,Superalloys,multi,3,w/o Association,0.759,0.7337,0.9189,0.8577
SUP_QA_0050,Superalloys,single,3,w/o Association,0.9819,0.948,0.9912,0.9826
SUP_QA_0051,Superalloys,single,3,w/o Association,0.7857,0.8989,0.9548,0.8725
SUP_QA_0052,Superalloys,single,3,w/o Association,0.8013,0.7793,0.7305,0.827
SUP_QA_0053,Superalloys,single,3,w/o Association,0.8701,0.8257,0.9745,0.9473
SUP_QA_0054,Superalloys,multi,3,w/o Association,0.9944,0.8391,0.9183,0.9842
SUP_QA_0055,Superalloys,single,3,w/o Association,0.7597,0.7205,0.8819,0.9001
SUP_QA_0056,Superalloys,single,3,w/o Association,0.8145,0.8726,0.9546,0.8153
SUP_QA_0057,Superalloys,single,3,w/o Association,0.7299,0.8219,0.8842,0.9089
SUP_QA_0058,Superalloys,single,3,w/o Association,0.8575,0.929,0.9282,0.987
SUP_QA_0059,Superalloys,single,3,w/o Association,0.9266,0.936,0.9271,0.9469
SUP_QA_0060,Superalloys,single,3,w/o Association,0.5872,0.4792,0.821,0.7424
SUP_QA_0061,Superalloys,single,3,w/o Association,0.7416,0.7737,0.8953,0.8955
SUP_QA_0062,Superalloys,multi,3,w/o Association,0.3994,0.4594,0.6435,0.6608
SUP_QA_0063,Superalloys,single,3,w/o Association,0.9944,0.9694,0.9912,0.995
SUP_QA_0064,Superalloys,multi,3,w/o Association,0.9362,0.9834,0.9572,0.9834
SUP_QA_0065,Superalloys,single,3,w/o Association,0.9457,0.963,0.9897,0.995
SUP_QA_0066,Superalloys,single,3,w/o Association,0.9571,0.9792,0.9912,0.995
SUP_QA_0067,Superalloys,multi,3,w/o Association,0.8913,0.7244,0.8838,0.8904
SUP_QA_0068,Superalloys,single,3,w/o Association,0.9573,0.995,0.9553,0.995
SUP_QA_0069,Superalloys,single,3,w/o Association,0.8091,0.8022,0.9274,0.8501
SUP_QA_0070,Superalloys,multi,3,w/o Association,0.681,0.5984,0.8748,0.7441
SUP_QA_0071,Superalloys,single,3,w/o Association,0.8976,0.7385,0.8267,0.9128
SUP_QA_0072,Superalloys,multi,3,w/o Association,0.9429,0.7537,0.9681,0.9197
SUP_QA_0073,Superalloys,multi,3,w/o Association,0.5099,0.525,0.61,0.6157
SUP_QA_0074,Superalloys,multi,3,w/o Association,0.9418,0.9496,0.964,0.995
SUP_QA_0075,Superalloys,single,3,w/o Association,0.9335,0.882,0.9596,0.9775
SUP_QA_0076,Superalloys,single,3,w/o Association,0.868,0.8403,0.8836,0.9275
SUP_QA_0077,Superalloys,multi,3,w/o Association,0.9305,0.9909,0.9734,0.995
SUP_QA_0078,Superalloys,single,3,w/o Association,0.4305,0.5009,0.6782,0.5235
SUP_QA_0079,Superalloys,single,3,w/o Association,0.9476,0.9038,0.9471,0.96
SUP_QA_0080,Superalloys,multi,3,w/o Association,0.9323,0.9588,0.9491,0.9306
SUP_QA_0081,Superalloys,multi,3,w/o Association,0.744,0.6885,0.9529,0.831
SUP_QA_0082,Superalloys,multi,3,w/o Association,0.9944,0.9924,0.9762,0.9857
SUP_QA_0083,Superalloys,single,3,w/o Association,0.6463,0.4847,0.7468,0.4033
SUP_QA_0084,Superalloys,single,3,w/o Association,0.9705,0.9868,0.9912,0.995
SUP_QA_0085,Superalloys,single,3,w/o Association,0.9367,0.9661,0.9854,0.995
SUP_QA_0086,Superalloys,single,3,w/o Association,0.96,0.995,0.9912,0.995
SUP_QA_0087,Superalloys,multi,3,w/o Association,0.9384,0.9377,0.9552,0.9581
SUP_QA_0088,Superalloys,single,3,w/o Association,0.7715,0.789,0.9185,0.9504
SUP_QA_0089,Superalloys,single,3,w/o Association,0.9083,0.8196,0.9723,0.9565
SUP_QA_0090,Superalloys,single,3,w/o Association,0.7335,0.7976,0.9734,0.8974
SUP_QA_0091,Superalloys,multi,3,w/o Association,0.8419,0.7907,0.8387,0.8466
SUP_QA_0092,Superalloys,single,3,w/o Association,0.4787,0.5075,0.5398,0.6211
SUP_QA_0093,Superalloys,multi,3,w/o Association,0.9085,0.8835,0.9912,0.995
SUP_QA_0094,Superalloys,multi,3,w/o Association,0.9336,0.9683,0.9912,0.995
SUP_QA_0095,Superalloys,multi,3,w/o Association,0.8946,0.7547,0.804,0.9067
SUP_QA_0096,Superalloys,single,3,w/o Association,0.9849,0.9886,0.9814,0.995
SUP_QA_0097,Superalloys,multi,3,w/o Association,0.9466,0.7162,0.8476,0.9236
SUP_QA_0098,Superalloys,single,3,w/o Association,0.57,0.4458,0.6512,0.6222
SUP_QA_0099,Superalloys,single,3,w/o Association,0.9944,0.995,0.9028,0.995
SUP_QA_0100,Superalloys,multi,3,w/o Association,0.367,0.4151,0.6768,0.6673
SUP_QA_0101,Superalloys,single,3,w/o Association,0.9241,0.9019,0.9495,0.8728
SUP_QA_0102,Superalloys,multi,3,w/o Association,0.9702,0.9475,0.8929,0.8548
SUP_QA_0103,Superalloys,multi,3,w/o Association,0.9583,0.995,0.9766,0.9679
SUP_QA_0104,Superalloys,single,3,w/o Association,0.6161,0.7315,0.9259,0.7356
SUP_QA_0105,Superalloys,single,3,w/o Association,0.9944,0.995,0.9912,0.987
SUP_QA_0106,Superalloys,single,3,w/o Association,0.9309,0.7971,0.8561,0.7992
SUP_QA_0107,Superalloys,single,3,w/o Association,0.7823,0.7652,0.8843,0.8047
SUP_QA_0108,Superalloys,single,3,w/o Association,0.8707,0.8556,0.9053,0.9264
SUP_QA_0109,Superalloys,single,3,w/o Association,0.755,0.8538,0.855,0.9013
SUP_QA_0110,Superalloys,single,3,w/o Association,0.957,0.995,0.9912,0.9726
SUP_QA_0111,Superalloys,single,3,w/o Association,0.9602,0.8454,0.8483,0.8787
SUP_QA_0112,Superalloys,multi,3,w/o Association,0.9226,0.9847,0.9872,0.995
SUP_QA_0113,Superalloys,single,3,w/o Association,0.7286,0.8604,0.844,0.919
SUP_QA_0114,Superalloys,single,3,w/o Association,0.5828,0.4879,0.6464,0.6527
SUP_QA_0115,Superalloys,multi,3,w/o Association,0.8025,0.8555,0.9002,0.9311
SUP_QA_0116,Superalloys,multi,3,w/o Association,0.9567,0.9434,0.8937,0.9331
SUP_QA_0117,Superalloys,multi,3,w/o Association,0.8744,0.9706,0.9866,0.921
SUP_QA_0118,Superalloys,single,3,w/o Association,0.8791,0.7929,0.8637,0.9282
SUP_QA_0119,Superalloys,single,3,w/o Association,0.9342,0.9369,0.9519,0.9816
SUP_QA_0120,Superalloys,single,3,w/o Association,0.7161,0.5684,0.7847,0.8354
SUP_QA_0121,Superalloys,single,3,w/o Association,0.6186,0.5624,0.7569,0.6185
SUP_QA_0122,Superalloys,single,3,w/o Association,0.9444,0.995,0.9727,0.995
SUP_QA_0123,Superalloys,single,3,w/o Association,0.9247,0.9789,0.9811,0.995
